INFO 2021-04-27 23:55:25,460 basehttp 20560 20628 "GET /static/vendor/select2/js/select2.min.js HTTP/1.1" 304 0
INFO 2021-04-27 23:55:25,488 basehttp 20560 7228 "GET /static/jazzmin/js/change_list.js HTTP/1.1" 200 1817
INFO 2021-04-27 23:55:25,566 basehttp 20560 7228 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 436
INFO 2021-04-27 23:55:30,560 basehttp 20560 7228 "GET /admin/auth/user/?o=2.1 HTTP/1.1" 200 19120
INFO 2021-04-27 23:55:30,698 basehttp 20560 7228 "GET /admin/jsi18n/ HTTP/1.1" 200 15618
INFO 2021-04-27 23:55:34,530 basehttp 20560 7228 "GET /admin/auth/user/?o=1 HTTP/1.1" 200 18684
INFO 2021-04-27 23:55:34,665 basehttp 20560 20628 "GET /static/vendor/adminlte/css/adminlte.min.css HTTP/1.1" 304 0
INFO 2021-04-27 23:55:34,665 basehttp 20560 7228 "GET /static/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 304 0
INFO 2021-04-27 23:55:34,679 basehttp 20560 23064 "GET /static/jazzmin/css/main.css HTTP/1.1" 304 0
INFO 2021-04-27 23:55:34,689 basehttp 20560 19252 "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
INFO 2021-04-27 23:55:34,701 basehttp 20560 18588 "GET /admin/jsi18n/ HTTP/1.1" 200 15618
INFO 2021-04-27 23:55:34,707 basehttp 20560 20628 "GET /static/admin/js/core.js HTTP/1.1" 304 0
INFO 2021-04-27 23:55:34,711 basehttp 20560 7228 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
INFO 2021-04-27 23:55:34,715 basehttp 20560 19464 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2021-04-27 23:55:34,713 basehttp 20560 23064 "GET /static/admin/js/actions.js HTTP/1.1" 304 0
INFO 2021-04-27 23:55:34,748 basehttp 20560 19252 "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
INFO 2021-04-27 23:55:34,771 basehttp 20560 20628 "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
INFO 2021-04-27 23:55:34,774 basehttp 20560 19464 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
INFO 2021-04-27 23:55:34,817 basehttp 20560 18588 "GET /static/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
INFO 2021-04-27 23:55:34,831 basehttp 20560 18588 "GET /static/vendor/adminlte/js/adminlte.min.js HTTP/1.1" 304 0
INFO 2021-04-27 23:55:34,851 basehttp 20560 18588 "GET /static/jazzmin/js/main.js HTTP/1.1" 304 0
INFO 2021-04-27 23:55:34,856 basehttp 20560 19464 "GET /static/vendor/adminlte/img/AdminLTELogo.png HTTP/1.1" 304 0
INFO 2021-04-27 23:55:34,990 basehttp 20560 19464 "GET /static/vendor/adminlte/img/user2-160x160.jpg HTTP/1.1" 304 0
INFO 2021-04-27 23:55:35,072 basehttp 20560 19464 "GET /static/vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 304 0
INFO 2021-04-27 23:55:35,077 basehttp 20560 18588 "GET /static/vendor/fontawesome-free/webfonts/fa-regular-400.woff2 HTTP/1.1" 304 0
INFO 2021-04-27 23:55:36,174 basehttp 20560 18588 "GET /admin/auth/user/?o= HTTP/1.1" 200 18253
INFO 2021-04-27 23:55:36,298 basehttp 20560 18588 "GET /admin/jsi18n/ HTTP/1.1" 200 15618
INFO 2021-04-27 23:55:50,500 basehttp 20560 18588 "GET /admin/auth/group/ HTTP/1.1" 200 11944
INFO 2021-04-27 23:55:50,601 basehttp 20560 18588 "GET /static/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 304 0
INFO 2021-04-27 23:55:50,611 basehttp 20560 20628 "GET /static/jazzmin/css/main.css HTTP/1.1" 304 0
INFO 2021-04-27 23:55:50,611 basehttp 20560 19464 "GET /static/vendor/adminlte/css/adminlte.min.css HTTP/1.1" 304 0
INFO 2021-04-27 23:55:50,617 basehttp 20560 19252 "GET /static/vendor/select2/css/select2.min.css HTTP/1.1" 304 0
INFO 2021-04-27 23:55:50,625 basehttp 20560 7228 "GET /admin/jsi18n/ HTTP/1.1" 200 15618
INFO 2021-04-27 23:55:50,691 basehttp 20560 7228 "GET /static/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
INFO 2021-04-27 23:55:50,691 basehttp 20560 19252 "GET /static/vendor/adminlte/js/adminlte.min.js HTTP/1.1" 304 0
INFO 2021-04-27 23:55:50,772 basehttp 20560 19252 "GET /static/jazzmin/js/main.js HTTP/1.1" 304 0
INFO 2021-04-27 23:55:50,815 basehttp 20560 19464 "GET /static/vendor/adminlte/img/AdminLTELogo.png HTTP/1.1" 304 0
INFO 2021-04-27 23:55:50,816 basehttp 20560 7228 "GET /static/jazzmin/js/change_list.js HTTP/1.1" 304 0
INFO 2021-04-27 23:55:50,816 basehttp 20560 19252 "GET /static/vendor/select2/js/select2.min.js HTTP/1.1" 304 0
INFO 2021-04-27 23:55:50,823 basehttp 20560 7228 "GET /static/vendor/adminlte/img/user2-160x160.jpg HTTP/1.1" 304 0
INFO 2021-04-27 23:55:50,902 basehttp 20560 19252 "GET /static/vendor/fontawesome-free/webfonts/fa-regular-400.woff2 HTTP/1.1" 304 0
INFO 2021-04-27 23:55:50,902 basehttp 20560 7228 "GET /static/vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 304 0
INFO 2021-04-27 23:55:56,548 basehttp 20560 7228 "GET /admin/ HTTP/1.1" 200 11452
INFO 2021-04-27 23:58:24,208 autoreload 20560 22892 D:\1 курс\ПД\Foamy\backend\settings.py changed, reloading.
INFO 2021-04-27 23:58:25,769 autoreload 18104 1072 Watching for file changes with StatReloader
INFO 2021-04-28 00:00:21,484 autoreload 19624 2344 Watching for file changes with StatReloader
INFO 2021-04-28 00:00:26,026 basehttp 19624 20360 "GET /admin/ HTTP/1.1" 200 3631
INFO 2021-04-28 00:00:26,107 basehttp 19624 20360 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2021-04-28 00:00:26,127 basehttp 19624 20360 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2021-04-28 00:00:26,132 basehttp 19624 20616 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2021-04-28 00:00:26,136 basehttp 19624 9000 "GET /static/admin/css/dashboard.css HTTP/1.1" 304 0
INFO 2021-04-28 00:00:26,142 basehttp 19624 17552 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2021-04-28 00:00:26,213 basehttp 19624 17552 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
INFO 2021-04-28 00:00:26,216 basehttp 19624 9000 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
INFO 2021-04-28 00:00:27,684 basehttp 19624 9000 "GET /admin/ HTTP/1.1" 200 3631
INFO 2021-04-28 00:00:29,141 basehttp 19624 9000 "GET / HTTP/1.1" 200 11080
INFO 2021-04-28 00:00:30,740 basehttp 19624 9000 "GET /admin/ HTTP/1.1" 200 3631
INFO 2021-04-28 00:04:12,339 basehttp 19624 9000 "GET /admin/ HTTP/1.1" 200 3631
INFO 2021-04-28 00:04:13,877 basehttp 19624 20616 "GET /static/admin/css/dashboard.css HTTP/1.1" 200 380
INFO 2021-04-28 00:04:13,928 basehttp 19624 17552 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2271
INFO 2021-04-28 00:04:13,931 basehttp 19624 20360 "GET /static/admin/css/responsive.css HTTP/1.1" 200 18545
INFO 2021-04-28 00:04:13,938 basehttp 19624 9000 "GET /static/admin/css/base.css HTTP/1.1" 200 19513
INFO 2021-04-28 00:04:13,978 basehttp 19624 7928 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 1360
INFO 2021-04-28 00:04:14,028 basehttp 19624 9000 "GET /static/admin/css/fonts.css HTTP/1.1" 200 423
INFO 2021-04-28 00:04:14,079 basehttp 19624 9000 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
